Date,Mkt-RF,SMB,HML,RF
1948-05-28,0.42,-1.11,-1.23,0.019
1948-06-04,-0.69,-0.98,-0.44,0.023
1948-06-11,2.06,-0.44,2.3,0.023
1948-06-18,-0.5,-0.78,0.95,0.023
1948-06-25,-0.67,0.67,0.33,0.023
1948-07-02,0.18,-0.63,0.01,0.02
1948-07-09,0.45,0.1,0.7,0.02
1948-07-16,-3.34,0.34,-0.71,0.02
1948-07-23,-0.32,-0.38,-0.34,0.02
1948-07-30,-2.42,-0.18,0.17,0.02
1948-08-06,1.29,-0.96,0.78,0.021
1948-08-13,-2.14,-0.06,-1.59,0.021
1948-08-20,2.0,-0.75,0.56,0.021
1948-08-27,-0.26,0.07,0.12,0.021
1948-09-03,1.27,0.26,0.98,0.009
1948-09-10,-2.72,-0.26,-1.38,0.009
1948-09-17,-0.48,0.13,-0.04,0.009
1948-09-24,-0.87,-0.54,-0.59,0.009
1948-10-02,0.73,-0.81,0.26,0.01
1948-10-09,0.96,-0.03,-0.02,0.01
1948-10-16,1.39,-0.44,0.32,0.01
1948-10-23,2.99,0.32,1.59,0.01
1948-10-30,-0.99,-0.84,-1.82,0.01
1948-11-06,-5.74,0.17,-2.51,0.01
1948-11-13,-2.39,-0.19,-1.31,0.01
1948-11-20,2.01,-0.1,0.68,0.01
1948-11-27,-2.41,-0.35,-1.3,0.01
1948-12-04,2.28,-0.71,1.39,0.011
1948-12-11,0.66,-0.53,-0.72,0.011
1948-12-18,-0.98,-0.2,-1.53,0.011
1948-12-24,0.65,-0.57,0.33,0.011
1948-12-31,-0.39,-0.91,-1.4,0.011
1949-01-08,2.88,2.22,1.2,0.024
1949-01-15,-1.86,-0.05,-0.73,0.024
1949-01-22,1.3,0.15,0.37,0.024
1949-01-29,-1.88,-0.29,0.2,0.024
1949-02-05,-2.48,0.02,-1.55,0.022
1949-02-11,-1.44,-0.8,0.32,0.022
1949-02-19,1.63,-0.46,0.26,0.022
1949-02-26,-1.62,-0.3,-0.36,0.022
1949-03-05,2.46,-0.48,0.7,0.024
1949-03-12,2.06,0.23,0.7,0.024
1949-03-19,-0.88,0.22,-0.35,0.024
1949-03-26,-0.09,-0.09,-0.01,0.024
1949-04-02,0.97,2.02,0.68,0.023
1949-04-09,0.13,-0.57,0.62,0.023
1949-04-16,-0.05,0.1,-0.6,0.023
1949-04-23,-1.42,-0.43,-0.83,0.023
1949-04-30,-0.2,-0.11,-0.07,0.023
1949-05-07,1.1,-0.45,-0.49,0.025
1949-05-14,0.37,0.01,0.68,0.025
1949-05-21,-1.18,0.31,-1.15,0.025
1949-05-27,-1.26,-0.38,-0.32,0.025
1949-06-03,-2.69,-0.22,-0.83,0.024
1949-06-10,-1.45,-0.05,-0.75,0.024
1949-06-17,0.09,-0.74,-0.58,0.024
1949-06-24,2.0,-0.18,0.26,0.024
1949-07-01,0.88,-0.05,-0.21,0.022
1949-07-08,1.3,0.35,-0.2,0.022
1949-07-15,1.6,0.02,0.55,0.022
1949-07-22,1.08,-0.05,0.09,0.022
1949-07-29,0.73,0.09,-0.77,0.022
1949-08-05,1.95,-0.94,0.78,0.023
1949-08-12,0.77,1.62,-0.06,0.023
1949-08-19,1.07,-0.03,-0.31,0.023
1949-08-26,-1.05,-0.11,-0.64,0.023
1949-09-02,0.57,-0.58,-0.06,0.022
1949-09-09,0.61,-0.28,-0.62,0.022
1949-09-16,1.97,0.67,1.1,0.022
1949-09-23,-0.39,0.17,0.61,0.022
1949-10-01,-0.3,0.77,-1.15,0.022
1949-10-08,2.26,1.27,-0.03,0.022
1949-10-15,0.42,0.38,0.52,0.022
1949-10-22,0.02,-0.14,-0.08,0.022
1949-10-29,1.24,-0.45,-0.45,0.022
1949-11-05,1.24,-0.81,0.22,0.021
1949-11-12,-0.38,-0.27,-1.44,0.021
1949-11-19,1.26,0.01,-0.25,0.021
1949-11-26,-0.51,-0.12,0.11,0.021
1949-12-03,2.05,0.57,1.88,0.022
1949-12-10,0.48,0.97,-0.9,0.022
1949-12-17,1.63,0.53,0.96,0.022
1949-12-23,0.08,-0.2,-0.55,0.022
1949-12-31,0.59,0.41,0.39,0.022
1950-01-07,1.77,2.6,1.91,0.023
1950-01-14,-1.98,1.03,-0.51,0.023
1950-01-21,1.39,-0.55,-0.36,0.023
1950-01-28,-0.28,0.4,-0.9,0.023
1950-02-04,2.39,-0.64,0.01,0.021
1950-02-11,-0.38,0.27,-1.22,0.021
1950-02-18,0.37,0.8,0.66,0.021
1950-02-25,0.14,-0.26,-0.08,0.021
1950-03-04,0.82,-0.12,0.59,0.024
1950-03-11,-0.84,-0.9,-0.66,0.024
1950-03-18,2.1,-0.58,0.3,0.024
1950-03-25,0.77,-0.68,-1.34,0.024
1950-04-01,-1.49,0.81,-1.06,0.021
1950-04-08,2.57,-0.29,0.12,0.021
1950-04-15,-0.01,0.74,-1.61,0.021
1950-04-22,0.21,1.11,1.13,0.021
1950-04-29,0.87,0.21,0.91,0.021
1950-05-06,1.26,-1.25,1.33,0.026
1950-05-13,0.31,-0.1,-0.45,0.026
1950-05-20,2.48,-0.63,0.79,0.026
1950-05-27,-0.32,-0.48,-0.55,0.026
1950-06-02,0.47,0.17,-1.09,0.024
1950-06-09,1.64,-1.04,-0.16,0.024
1950-06-16,-1.21,-0.34,0.13,0.024
1950-06-23,1.02,-0.01,0.1,0.024
1950-06-30,-7.25,-0.93,-0.41,0.024
1950-07-07,-0.17,0.15,1.01,0.025
1950-07-14,-4.0,0.4,5.17,0.025
1950-07-21,4.88,-0.25,4.61,0.025
1950-07-28,0.42,0.55,2.29,0.025
1950-08-04,1.99,0.14,-0.78,0.024
1950-08-11,1.56,-0.72,-1.11,0.024
1950-08-18,2.29,0.2,1.52,0.024
1950-08-25,-0.48,0.63,-0.95,0.024
1950-09-01,0.35,-0.12,0.21,0.025
1950-09-08,1.07,-0.11,0.35,0.025
1950-09-15,2.37,-0.19,1.01,0.025
1950-09-22,0.78,0.13,-0.15,0.025
1950-09-29,0.03,0.98,-2.39,0.025
1950-10-07,2.72,-0.6,1.54,0.029
1950-10-14,-1.39,0.48,0.38,0.029
1950-10-21,1.41,0.49,0.65,0.029
1950-10-28,-1.32,-0.23,0.03,0.029
1950-11-04,-0.23,-0.97,-1.1,0.026
1950-11-10,1.33,-0.75,0.91,0.026
1950-11-18,1.65,-0.23,2.4,0.026
1950-11-25,1.72,0.23,-0.05,0.026
1950-12-02,-3.07,0.28,0.35,0.028
1950-12-09,0.04,-0.21,2.96,0.028
1950-12-16,1.14,-0.41,2.39,0.028
1950-12-22,2.32,1.77,0.96,0.028
1950-12-30,1.8,0.25,0.06,0.028
1951-01-06,1.93,0.61,1.19,0.031
1951-01-13,1.1,0.16,0.2,0.031
1951-01-20,1.52,0.78,0.8,0.031
1951-01-27,0.35,0.47,0.64,0.031
1951-02-03,2.43,-0.21,0.51,0.026
1951-02-10,0.86,-0.04,0.0,0.026
1951-02-17,0.04,-0.08,-0.88,0.026
1951-02-24,-0.49,0.42,-0.64,0.026
1951-03-03,-0.01,-0.09,-0.81,0.027
1951-03-10,-0.15,0.36,-1.09,0.027
1951-03-17,-1.48,-0.23,-1.51,0.027
1951-03-24,-0.89,-0.34,-1.63,0.027
1951-03-31,-0.38,-0.72,-0.31,0.027
1951-04-07,1.37,-0.23,1.31,0.032
1951-04-14,2.36,-0.38,1.17,0.032
1951-04-21,-0.47,-0.07,0.02,0.032
1951-04-28,1.6,-0.6,1.1,0.032
1951-05-05,1.07,-0.62,0.47,0.031
1951-05-12,-1.22,0.46,-0.8,0.031
1951-05-19,-2.48,0.03,-1.27,0.031
1951-05-26,-1.52,0.62,-1.02,0.031
1951-06-01,1.64,-0.92,0.87,0.029
1951-06-08,0.4,-0.12,0.1,0.029
1951-06-15,1.79,-1.22,0.19,0.029
1951-06-22,-1.96,0.03,-1.29,0.029
1951-06-29,-2.67,-0.49,-2.98,0.029
1951-07-06,2.87,-0.34,0.96,0.034
1951-07-13,1.2,-0.59,0.0,0.034
1951-07-20,0.1,-0.08,-0.39,0.034
1951-07-27,2.66,-0.86,1.6,0.034
1951-08-03,1.81,-0.11,0.33,0.033
1951-08-10,-0.08,0.26,-0.59,0.033
1951-08-17,1.22,0.22,0.4,0.033
1951-08-24,-0.28,0.33,-0.74,0.033
1951-08-31,1.48,0.23,0.26,0.033
1951-09-07,1.61,-0.38,0.59,0.03
1951-09-14,0.83,0.46,0.26,0.03
1951-09-21,-1.22,1.53,-0.3,0.03
1951-09-28,-0.51,0.26,0.05,0.03
1951-10-06,1.89,0.71,1.22,0.039
1951-10-13,-0.09,0.26,-0.07,0.039
1951-10-20,-2.88,-0.23,-0.84,0.039
1951-10-27,-3.27,0.1,-0.02,0.039
1951-11-03,0.96,-0.79,-0.62,0.027
1951-11-10,0.99,-0.34,0.52,0.027
1951-11-17,-0.05,0.08,0.39,0.027
1951-11-24,-2.02,0.4,-0.69,0.027
1951-12-01,2.88,-0.74,0.47,0.031
1951-12-08,2.0,-0.88,-0.1,0.031
1951-12-15,-0.12,0.07,-1.17,0.031
1951-12-22,0.33,-0.77,0.23,0.031
1951-12-29,0.58,-0.3,-0.39,0.031
1952-01-05,0.81,0.47,0.41,0.039
1952-01-12,0.56,-1.11,0.12,0.039
1952-01-19,0.87,-0.56,1.3,0.039
1952-01-26,0.89,-0.35,-0.7,0.039
1952-02-02,-0.46,0.31,0.18,0.029
1952-02-09,-0.34,0.74,-0.58,0.029
1952-02-16,-1.3,0.13,0.15,0.029
1952-02-23,-2.02,0.19,0.55,0.029
1952-03-01,0.14,0.08,-0.88,0.027
1952-03-08,2.29,-1.09,1.39,0.027
1952-03-15,0.48,-0.67,-0.17,0.027
1952-03-22,0.13,-0.28,0.49,0.027
1952-03-29,1.31,-0.84,0.59,0.027
1952-04-05,-1.35,0.31,-0.38,0.029
1952-04-12,0.01,-0.02,0.25,0.029
1952-04-19,-2.35,0.64,-0.51,0.029
1952-04-26,-0.06,-0.32,0.93,0.029
1952-05-03,-0.24,-0.64,-0.44,0.033
1952-05-10,1.39,-0.36,-0.18,0.033
1952-05-17,-0.59,0.19,-0.67,0.033
1952-05-24,1.47,-0.23,0.53,0.033
1952-05-29,-0.13,-0.14,0.39,0.033
1952-06-06,1.53,-0.64,0.72,0.037
1952-06-13,0.54,-0.13,-0.34,0.037
1952-06-20,0.6,-0.14,-0.03,0.037
1952-06-27,0.75,-0.58,0.75,0.037
1952-07-03,0.7,0.05,-0.35,0.038
1952-07-11,-0.3,0.02,-0.07,0.038
1952-07-18,-0.56,-0.04,0.31,0.038
1952-07-25,0.93,-0.04,-0.4,0.038
1952-08-01,0.54,-0.39,0.21,0.037
1952-08-08,0.3,0.14,-0.13,0.037
1952-08-15,-0.91,0.52,-0.07,0.037
1952-08-22,-0.66,0.34,-0.22,0.037
1952-08-29,0.44,0.03,0.58,0.037
1952-09-05,0.33,0.12,-0.78,0.041
1952-09-12,-1.99,0.73,-0.5,0.041
1952-09-19,-0.26,0.29,0.12,0.041
1952-09-26,0.48,-0.09,-0.06,0.041
1952-10-03,-1.05,0.13,-0.15,0.035
1952-10-10,0.27,0.12,-0.3,0.035
1952-10-17,-1.3,-0.21,-0.16,0.035
1952-10-24,-0.72,-0.07,-0.36,0.035
1952-10-31,1.55,-0.98,0.16,0.035
1952-11-07,1.87,-0.73,-0.75,0.026
1952-11-14,-0.06,0.49,-0.41,0.026
1952-11-21,2.19,-0.01,1.24,0.026
1952-11-28,1.86,-0.46,0.89,0.026
1952-12-05,0.18,-0.19,-0.04,0.041
1952-12-12,1.18,-0.66,-0.12,0.041
1952-12-19,0.33,-0.47,0.73,0.041
1952-12-26,0.26,0.19,0.36,0.041
1953-01-02,0.98,0.19,-0.06,0.04
1953-01-09,-1.3,1.71,0.58,0.04
1953-01-16,-0.27,0.81,0.06,0.04
1953-01-23,0.13,0.62,0.3,0.04
1953-01-30,1.04,-0.18,-0.3,0.04
1953-02-06,-1.46,0.49,-1.23,0.035
1953-02-13,0.01,0.46,0.37,0.035
1953-02-20,-0.19,0.46,0.43,0.035
1953-02-27,1.4,0.71,0.37,0.035
1953-03-06,0.02,0.16,0.0,0.046
1953-03-13,1.17,-0.48,0.47,0.046
1953-03-20,0.4,0.48,-0.17,0.046
1953-03-27,-0.39,0.08,-0.45,0.046
1953-04-02,-2.59,-0.12,-0.61,0.04
1953-04-10,-1.72,0.29,0.45,0.04
1953-04-17,-0.61,-0.2,0.4,0.04
1953-04-24,-1.88,0.05,0.32,0.04
1953-05-01,1.74,-0.39,0.03,0.043
1953-05-08,1.0,-0.37,-0.38,0.043
1953-05-15,0.05,0.13,0.34,0.043
1953-05-22,0.83,-0.13,0.54,0.043
1953-05-29,-1.75,0.33,-0.11,0.043
1953-06-05,-1.94,-0.22,-0.42,0.046
1953-06-12,-1.07,-0.51,-0.02,0.046
1953-06-19,0.11,-0.53,0.07,0.046
1953-06-26,1.3,-0.62,-0.03,0.046
1953-07-03,0.72,-0.32,0.15,0.036
1953-07-10,0.07,-0.15,-0.32,0.036
1953-07-17,-0.11,-0.24,0.02,0.036
1953-07-24,-0.36,0.22,-0.13,0.036
1953-07-31,1.78,-0.56,-0.17,0.036
1953-08-07,0.9,0.15,-0.87,0.042
1953-08-14,-0.05,0.2,-1.12,0.042
1953-08-21,-1.16,-0.08,-0.37,0.042
1953-08-28,-2.54,0.2,-0.8,0.042
1953-09-04,-0.68,-0.41,-0.56,0.04
1953-09-11,-2.03,-0.19,-1.52,0.04
1953-09-18,-0.92,-0.71,-0.31,0.04
1953-09-25,1.73,0.24,0.16,0.04
1953-10-02,1.37,-0.17,-1.28,0.031
1953-10-09,0.1,-0.11,-0.16,0.031
1953-10-16,2.01,-0.13,0.8,0.031
1953-10-23,0.69,-0.21,-0.8,0.031
1953-10-30,0.71,-0.33,0.19,0.031
1953-11-06,1.3,-0.61,0.12,0.019
1953-11-13,-0.1,0.0,0.11,0.019
1953-11-20,-0.22,0.49,-0.66,0.019
1953-11-27,1.27,-1.0,0.17,0.019
1953-12-04,1.39,-0.22,-0.29,0.032
1953-12-11,-0.72,0.08,-0.61,0.032
1953-12-18,0.85,-0.67,-0.25,0.032
1953-12-24,-0.67,0.38,-0.21,0.032
1953-12-31,-0.3,-0.34,-1.7,0.032
1954-01-08,0.85,1.62,1.44,0.027
1954-01-15,1.88,-0.32,0.77,0.027
1954-01-22,1.29,-0.26,0.68,0.027
1954-01-29,1.03,-0.54,0.36,0.027
1954-02-05,1.21,-0.64,-0.13,0.018
1954-02-12,0.05,0.38,0.46,0.018
1954-02-19,-0.48,0.29,-0.07,0.018
1954-02-26,0.89,-0.28,-0.43,0.018
1954-03-05,1.47,-0.99,0.23,0.019
1954-03-12,0.66,0.28,-0.91,0.019
1954-03-19,0.7,0.01,0.55,0.019
1954-03-26,-0.7,0.41,-0.96,0.019
1954-04-02,2.3,-0.61,-0.32,0.022
1954-04-09,0.87,0.05,0.01,0.022
1954-04-15,1.22,-1.09,-0.36,0.022
1954-04-23,0.02,-0.26,-0.4,0.022
1954-04-30,1.27,-1.46,0.15,0.022
1954-05-07,0.87,-0.47,0.02,0.013
1954-05-14,0.73,0.27,1.29,0.013
1954-05-21,1.05,0.23,0.98,0.013
1954-05-28,0.42,0.24,0.09,0.013
1954-06-04,-0.14,0.8,-0.49,0.015
1954-06-11,-1.42,0.78,0.82,0.015
1954-06-18,1.49,-0.65,0.31,0.015
1954-06-25,1.1,-0.87,-0.12,0.015
1954-07-02,1.09,-0.07,-0.63,0.013
1954-07-09,1.2,-0.34,0.35,0.013
1954-07-16,0.02,1.12,1.66,0.013
1954-07-23,1.19,-0.13,1.65,0.013
1954-07-30,1.48,0.39,0.47,0.013
1954-08-06,-0.87,1.27,-0.62,0.012
1954-08-13,1.41,0.8,1.42,0.012
1954-08-20,1.21,-0.53,-0.49,0.012
1954-08-27,-1.67,0.91,-0.72,0.012
1954-09-03,-0.34,0.16,0.01,0.022
1954-09-10,1.16,-0.72,1.3,0.022
1954-09-17,1.79,-0.63,0.0,0.022
1954-09-24,1.69,-1.41,-0.18,0.022
1954-10-01,-0.38,0.33,-0.92,0.017
1954-10-08,0.84,-0.37,0.69,0.017
1954-10-15,-2.52,1.18,0.02,0.017
1954-10-22,1.49,-0.37,0.71,0.017
1954-10-29,-1.56,0.22,-1.06,0.017
1954-11-05,3.44,-1.49,0.83,0.016
1954-11-12,2.66,-0.85,2.19,0.016
1954-11-19,0.62,0.37,0.72,0.016
1954-11-26,2.74,-1.01,1.13,0.016
1954-12-03,0.79,0.98,-0.1,0.021
1954-12-10,0.41,0.9,1.09,0.021
1954-12-17,1.13,-0.73,2.01,0.021
1954-12-23,0.94,0.67,0.55,0.021
1954-12-31,1.74,0.35,1.4,0.021
1955-01-07,-1.76,0.65,-0.74,0.02
1955-01-14,0.15,0.9,0.25,0.02
1955-01-21,0.16,0.63,-0.17,0.02
1955-01-28,1.32,-1.3,2.22,0.02
1955-02-04,2.0,-0.52,-0.53,0.021
1955-02-11,1.5,0.12,-0.04,0.021
1955-02-18,0.2,1.49,0.48,0.021
1955-02-25,-0.46,0.28,0.35,0.021
1955-03-04,2.3,-1.05,1.42,0.025
1955-03-11,-4.15,0.2,-0.8,0.025
1955-03-18,0.93,0.21,0.48,0.025
1955-03-25,2.3,-0.77,1.19,0.025
1955-04-01,-0.1,0.01,1.19,0.026
1955-04-07,0.8,-0.38,0.15,0.026
1955-04-15,1.42,-0.33,0.02,0.026
1955-04-22,-0.21,-0.57,0.05,0.026
1955-04-29,0.22,0.04,-0.04,0.026
1955-05-06,0.16,-0.55,0.13,0.035
1955-05-13,-1.04,0.29,-0.83,0.035
1955-05-20,1.01,0.27,0.21,0.035
1955-05-27,0.79,-0.26,-0.23,0.035
1955-06-03,1.14,-0.9,0.08,0.026
1955-06-10,1.75,-1.72,1.27,0.026
1955-06-17,2.0,-1.16,0.62,0.026
1955-06-24,1.1,-0.43,-0.48,0.026
1955-07-01,0.81,0.17,-0.49,0.025
1955-07-08,0.59,-1.61,-1.31,0.025
1955-07-15,0.0,0.43,1.3,0.025
1955-07-22,0.97,0.27,0.65,0.025
1955-07-29,-0.09,-0.11,-0.54,0.025
1955-08-05,-1.54,0.84,-0.19,0.04
1955-08-12,-0.29,-0.29,0.1,0.04
1955-08-19,-0.59,-0.13,0.9,0.04
1955-08-26,2.06,-0.85,0.24,0.04
1955-09-02,1.31,-0.16,-0.51,0.04
1955-09-09,0.9,-0.16,0.64,0.04
1955-09-16,1.63,-0.46,-0.49,0.04
1955-09-23,0.84,-0.21,-0.01,0.04
1955-09-30,-4.34,1.37,-1.19,0.04
1955-10-07,-2.44,0.98,-0.22,0.045
1955-10-14,-2.23,0.17,0.47,0.045
1955-10-21,2.6,-0.35,0.12,0.045
1955-10-28,-0.47,0.49,-0.35,0.045
1955-11-04,2.88,-1.21,-0.52,0.042
1955-11-11,2.1,-0.58,0.08,0.042
1955-11-18,0.79,-0.21,-0.4,0.042
1955-11-25,0.87,-0.66,1.17,0.042
1955-12-02,0.27,1.19,-0.29,0.045
1955-12-09,0.98,0.9,-0.81,0.045
1955-12-16,-0.96,0.84,-0.26,0.045
1955-12-23,1.01,-0.01,-0.22,0.045
1955-12-30,0.33,-0.37,-0.5,0.045
1956-01-06,-0.63,0.84,0.1,0.055
1956-01-13,-0.85,0.34,0.1,0.055
1956-01-20,-3.07,0.7,-0.44,0.055
1956-01-27,0.48,-0.66,0.78,0.055
1956-02-03,2.76,-1.45,-0.87,0.048
1956-02-10,-1.97,0.54,0.06,0.048
1956-02-17,1.96,-0.35,0.8,0.048
1956-02-24,2.01,-0.6,0.35,0.048
1956-03-02,1.39,-0.43,-0.31,0.038
1956-03-09,2.02,0.15,-0.05,0.038
1956-03-16,2.01,-0.87,-0.83,0.038
1956-03-23,0.99,-0.55,-0.07,0.038
1956-03-29,0.09,0.01,0.2,0.038
1956-04-06,0.75,-0.49,-0.52,0.046
1956-04-13,-1.56,1.5,0.38,0.046
1956-04-20,-0.18,-0.29,0.25,0.046
1956-04-27,0.61,-0.33,0.3,0.046
1956-05-04,1.36,-0.26,-1.14,0.058
1956-05-11,-1.73,0.75,0.1,0.058
1956-05-18,-1.36,0.56,0.23,0.058
1956-05-25,-3.92,0.42,-0.44,0.058
1956-06-01,1.56,-0.49,-1.22,0.05
1956-06-08,-0.97,-0.6,-0.2,0.05
1956-06-15,2.69,-0.41,-0.04,0.05
1956-06-22,0.38,0.01,-0.34,0.05
1956-06-29,0.88,-0.28,-0.28,0.05
1956-07-06,1.9,-0.81,-0.53,0.054
1956-07-13,1.25,0.27,0.48,0.054
1956-07-20,1.21,-0.69,-0.07,0.054
1956-07-27,-0.3,-0.19,0.05,0.054
1956-08-03,1.16,-0.15,-0.81,0.041
1956-08-10,-0.4,0.3,-0.1,0.041
1956-08-17,-0.54,0.44,-0.26,0.041
1956-08-24,-1.56,0.75,0.22,0.041
1956-08-31,-1.22,0.37,0.28,0.041
1956-09-07,0.68,0.22,-0.71,0.046
1956-09-14,-1.36,-0.05,1.08,0.046
1956-09-21,-1.49,0.71,0.88,0.046
1956-09-28,-3.03,0.74,0.55,0.046
1956-10-05,1.99,-0.5,-0.36,0.062
1956-10-12,0.97,-0.05,-0.15,0.062
1956-10-19,-0.94,0.26,1.36,0.062
1956-10-26,-0.09,-0.05,-0.35,0.062
1956-11-02,1.17,-0.59,-0.63,0.051
1956-11-09,-0.47,0.43,-0.49,0.051
1956-11-16,-0.77,0.47,1.9,0.051
1956-11-23,-0.93,-0.19,0.18,0.051
1956-11-30,-0.03,-0.15,0.16,0.051
1956-12-07,3.26,-1.15,-0.86,0.059
1956-12-14,-0.52,1.57,-0.47,0.059
1956-12-21,-0.34,-0.03,-0.16,0.059
1956-12-28,0.39,-0.27,-0.52,0.059
1957-01-04,0.56,0.55,1.43,0.067
1957-01-11,-0.52,1.89,1.36,0.067
1957-01-18,-3.37,0.92,0.03,0.067
1957-01-25,0.27,0.02,-0.31,0.067
1957-02-01,-0.59,-0.17,0.1,0.06
1957-02-08,-2.06,-0.02,-0.24,0.06
1957-02-15,0.53,-0.49,-0.47,0.06
1957-02-21,0.02,-0.06,-0.58,0.06
1957-03-01,0.73,-0.56,0.65,0.058
1957-03-08,0.8,0.06,-0.84,0.058
1957-03-15,0.22,0.57,0.23,0.058
1957-03-22,-0.05,0.34,0.23,0.058
1957-03-29,0.23,-0.29,0.0,0.058
1957-04-05,0.76,-0.14,-0.62,0.063
1957-04-12,1.69,-0.45,-0.43,0.063
1957-04-18,0.84,-0.37,-0.22,0.063
1957-04-26,0.37,-0.67,0.63,0.063
1957-05-03,1.7,-0.27,-1.37,0.064
1957-05-10,0.66,0.33,-0.88,0.064
1957-05-17,1.23,-0.32,-0.16,0.064
1957-05-24,0.03,-0.59,0.15,0.064
1957-05-31,0.22,-0.11,-0.57,0.064
1957-06-07,0.36,-0.35,-0.33,0.06
1957-06-14,0.9,-0.06,0.07,0.06
1957-06-21,-2.33,1.22,-0.21,0.06
1957-06-28,0.35,-0.28,0.47,0.06
1957-07-05,2.6,-1.02,-0.84,0.074
1957-07-12,0.79,-0.78,0.83,0.074
1957-07-19,-1.1,0.64,-0.18,0.074
1957-07-26,-0.62,-0.04,0.75,0.074
1957-08-02,-1.33,0.38,0.31,0.063
1957-08-09,-1.43,0.36,-0.27,0.063
1957-08-16,-2.13,0.04,0.39,0.063
1957-08-23,-2.69,-0.11,0.58,0.063
1957-08-30,1.4,-0.21,-1.65,0.063
1957-09-06,-1.05,0.72,0.14,0.064
1957-09-13,0.2,-0.32,-0.38,0.064
1957-09-20,-2.37,0.24,0.6,0.064
1957-09-27,-2.56,-0.22,0.15,0.064
1957-10-04,0.56,-0.9,0.82,0.072
1957-10-11,-5.07,-0.82,0.18,0.072
1957-10-18,-1.71,-0.32,-0.59,0.072
1957-10-25,0.42,-0.77,-1.78,0.072
1957-11-01,-0.27,0.46,-0.07,0.069
1957-11-08,-0.33,1.01,-1.07,0.069
1957-11-15,0.52,-0.08,-0.29,0.069
1957-11-22,1.35,-0.55,-0.72,0.069
1957-11-29,2.2,-0.69,-0.87,0.069
1957-12-06,-0.89,0.61,-1.06,0.06
1957-12-13,-1.17,-0.83,0.75,0.06
1957-12-20,-3.07,-0.12,-0.05,0.06
1957-12-27,0.71,-0.36,-1.17,0.06
1958-01-03,2.79,0.65,1.95,0.069
1958-01-10,-1.14,2.24,0.15,0.069
1958-01-17,1.88,-0.01,1.04,0.069
1958-01-24,1.54,0.94,0.03,0.069
1958-01-31,-0.04,-0.09,0.63,0.069
1958-02-07,0.33,0.15,-0.22,0.03
1958-02-14,-0.84,0.06,0.77,0.03
1958-02-21,-1.01,0.69,0.03,0.03
1958-02-28,-0.02,-0.22,-0.21,0.03
1958-03-07,2.92,-0.45,-0.98,0.024
1958-03-14,0.79,0.25,0.33,0.024
1958-03-21,0.21,0.6,-0.05,0.024
1958-03-28,-0.34,0.22,-0.23,0.024
1958-04-03,-1.73,0.03,0.44,0.02
1958-04-11,0.72,0.2,1.16,0.02
1958-04-18,2.14,-0.82,0.35,0.02
1958-04-25,1.51,0.11,-0.4,0.02
1958-05-02,0.69,-0.04,-0.23,0.027
1958-05-09,0.98,0.0,0.65,0.027
1958-05-16,-1.13,1.04,-0.02,0.027
1958-05-23,1.32,1.0,-0.48,0.027
1958-05-29,0.57,-0.06,-0.1,0.027
1958-06-06,1.28,-0.35,0.12,0.007
1958-06-13,0.95,-0.24,-0.09,0.007
1958-06-20,-0.28,0.16,0.14,0.007
1958-06-27,0.33,0.49,0.48,0.007
1958-07-03,1.18,-0.12,-0.3,0.017
1958-07-11,0.55,-0.52,0.52,0.017
1958-07-18,0.22,-0.61,1.11,0.017
1958-07-25,2.57,0.68,0.46,0.017
1958-08-01,1.2,0.8,1.24,0.011
1958-08-08,1.24,-0.51,0.37,0.011
1958-08-15,-0.89,0.62,-0.43,0.011
1958-08-22,0.58,0.52,0.22,0.011
1958-08-29,0.22,0.53,-0.1,0.011
1958-09-05,0.6,0.64,-0.71,0.048
1958-09-12,1.05,0.13,0.12,0.048
1958-09-19,1.65,-0.93,2.42,0.048
1958-09-26,0.44,0.31,0.36,0.048
1958-10-03,1.3,-0.28,0.68,0.046
1958-10-10,1.81,-0.36,-0.2,0.046
1958-10-17,0.1,0.8,-1.96,0.046
1958-10-24,-1.03,0.62,1.26,0.046
1958-10-31,1.1,0.15,-0.34,0.046
1958-11-07,1.94,-0.85,-0.59,0.027
1958-11-14,1.75,0.68,-0.11,0.027
1958-11-21,-0.58,1.27,-1.12,0.027
1958-11-28,-0.11,0.83,0.69,0.027
1958-12-05,0.18,0.61,-0.63,0.056
1958-12-12,1.46,-0.38,-0.22,0.056
1958-12-19,1.35,-1.54,0.06,0.056
1958-12-24,0.17,-0.18,0.74,0.056
1959-01-02,2.2,-0.46,0.89,0.051
1959-01-09,0.7,0.03,1.21,0.051
1959-01-16,0.26,0.95,1.62,0.051
1959-01-23,0.4,1.0,-0.33,0.051
1959-01-30,-1.06,0.98,-0.36,0.051
1959-02-06,-1.53,0.08,0.55,0.047
1959-02-13,0.32,0.81,0.62,0.047
1959-02-20,2.17,0.14,0.79,0.047
1959-02-27,0.03,0.51,-0.88,0.047
1959-03-06,1.38,-0.16,-0.43,0.054
1959-03-13,1.0,0.63,1.18,0.054
1959-03-20,-0.42,1.18,-0.76,0.054
1959-03-26,-1.03,0.19,-0.43,0.054
1959-04-03,1.04,-1.03,0.48,0.05
1959-04-10,-0.31,0.02,0.83,0.05
1959-04-17,2.76,-1.3,-0.51,0.05
1959-04-24,-0.08,1.02,-1.94,0.05
1959-05-01,-0.34,0.69,-0.09,0.055
1959-05-08,-0.43,0.26,-0.9,0.055
